Fecha,Radiacion_Solar_Global_kWh_m2,Temperatura_Media_C,Nubosidad_pct,Energia_Final_kWh_dia,Año,Mes,Estacion
2022-12-27,2.5114,8.02,1.87,36.071240006198884,2022,12,Invierno
2022-12-28,2.5164,5.54,29.44,34.45979937126911,2022,12,Invierno
2022-12-29,0.9535,6.87,97.89,11.102856702305395,2022,12,Invierno
2022-12-30,1.2713,8.82,97.51,14.70964927377528,2022,12,Invierno
2022-12-31,2.5606,6.17,27.03,35.16226344407448,2022,12,Invierno
2023-01-01,1.9063,6.46,87.05,22.830817284277202,2023,1,Invierno
2023-01-02,1.3913,6.46,93.23,16.41354690771432,2023,1,Invierno
2023-01-03,2.3472,3.82,22.72,32.809887737303036,2023,1,Invierno
2023-01-04,2.6904,3.52,6.31,38.943302732547835,2023,1,Invierno
2023-01-05,2.6635,4.85,3.35,38.595073140855,2023,1,Invierno
2023-01-06,2.6642,3.51,10.96,38.202237458098566,2023,1,Invierno
2023-01-07,1.0798,3.12,93.03,12.903476524626239,2023,1,Invierno
2023-01-08,0.6998,9.99,98.69,8.03785074523704,2023,1,Invierno
2023-01-09,2.4934,6.92,53.83,32.20924099603391,2023,1,Invierno
2023-01-10,2.5805,4.86,34.97,35.010433271314795,2023,1,Invierno
2023-01-11,1.0229,4.87,64.72,12.989680394604479,2023,1,Invierno
2023-01-12,2.6273,2.92,60.57,33.92499116481696,2023,1,Invierno
2023-01-13,2.4233,4.31,66.36,30.720797500710244,2023,1,Invierno
2023-01-14,2.4655,4.89,74.98,30.5688282749028,2023,1,Invierno
2023-01-15,1.6783,3.18,65.49,21.40792300570248,2023,1,Invierno
2023-01-16,1.2106,4.96,98.45,14.1772551217776,2023,1,Invierno
2023-01-17,1.9207,5.56,83.38,23.285495092423677,2023,1,Invierno
2023-01-18,2.1929,1.37,60.21,28.500445166651637,2023,1,Invierno
2023-01-19,1.8487,2.21,58.7,24.035467289929198,2023,1,Invierno
2023-01-20,2.5394,5.76,59.5,32.526727056144,2023,1,Invierno
2023-01-21,2.9501,3.32,18.85,41.6484316385856,2023,1,Invierno
2023-01-22,3.1836,-0.13,4.54,46.86933568744224,2023,1,Invierno
2023-01-23,2.9419,0.55,20.92,41.77562324055119,2023,1,Invierno
2023-01-24,1.8979,-0.47,49.33,25.44661618996068,2023,1,Invierno
2023-01-25,3.0758,1.03,33.27,42.47668098057384,2023,1,Invierno
2023-01-26,2.6971,1.45,30.81,37.3857649274466,2023,1,Invierno
2023-01-27,2.3304,1.11,34.42,32.09406435307584,2023,1,Invierno
2023-01-28,3.2371,1.06,7.65,47.1529930520412,2023,1,Invierno
2023-01-29,3.3264,-0.22,4.21,49.02030181673856,2023,1,Invierno
2023-01-30,3.4603,0.58,9.1,50.3438355770472,2023,1,Invierno
2023-01-31,3.4922,1.94,1.77,51.31104074996688,2023,1,Invierno
2023-02-01,3.5129,2.79,1.68,51.46381011940704,2023,2,Invierno
2023-02-02,3.5856,3.56,0.89,52.46331303762433,2023,2,Invierno
2023-02-03,3.6434,5.18,2.0,52.873016719392005,2023,2,Invierno
2023-02-04,3.6871,5.57,2.67,53.357967810808915,2023,2,Invierno
2023-02-05,3.7075,4.71,1.52,53.94890468527199,2023,2,Invierno
2023-02-06,3.611,3.54,46.35,48.026175536052,2023,2,Invierno
2023-02-07,2.4557,2.34,58.72,31.910583135674884,2023,2,Invierno
2023-02-08,2.4972,3.69,70.12,31.455031419377274,2023,2,Invierno
2023-02-09,2.6244,3.34,54.8,34.2795124635264,2023,2,Invierno
2023-02-10,3.6979,1.73,26.43,51.68387382135948,2023,2,Invierno
2023-02-11,4.0356,1.75,3.06,59.182866349703986,2023,2,Invierno
2023-02-12,3.4387,2.85,36.49,46.8473998074714,2023,2,Invierno
2023-02-13,3.9919,3.38,25.08,55.614189563254065,2023,2,Invierno
2023-02-14,2.4571,4.52,82.66,29.95516781078976,2023,2,Invierno
2023-02-15,3.2242,6.18,64.0,40.812556059072,2023,2,Invierno
2023-02-16,4.1522,5.95,4.34,59.80243786854479,2023,2,Invierno
2023-02-17,4.3788,5.15,1.11,63.66578321270159,2023,2,Invierno
2023-02-18,2.6474,6.46,56.84,34.02615361053888,2023,2,Invierno
2023-02-19,3.5998,8.8,54.74,46.081208616220806,2023,2,Invierno
2023-02-20,3.2254,8.77,65.6,40.28599976307841,2023,2,Invierno
2023-02-21,2.8282,8.27,79.18,34.28483868696816,2023,2,Invierno
2023-02-22,3.1193,8.12,42.56,41.12738225491968,2023,2,Invierno
2023-02-23,2.1542,4.45,78.57,26.5266717586164,2023,2,Invierno
2023-02-24,4.6056,2.03,8.63,66.71654217135071,2023,2,Invierno
2023-02-25,3.5899,1.82,47.26,47.95168511916144,2023,2,Invierno
2023-02-26,4.0502,2.26,33.97,55.59848217875952,2023,2,Invierno
2023-02-27,3.511,-0.55,50.62,46.953583172892,2023,2,Invierno
2023-02-28,4.4436,0.77,17.93,63.44301046528366,2023,2,Invierno
2023-03-01,3.4726,-0.28,46.27,46.84364393401152,2023,3,Primavera
2023-03-02,4.9049,1.27,5.8,71.6603708692872,2023,3,Primavera
2023-03-03,5.0292,2.91,3.57,73.36573312500433,2023,3,Primavera
2023-03-04,5.075,4.44,1.44,73.93342473215999,2023,3,Primavera
2023-03-05,2.2596,5.04,69.75,28.344945090671995,2023,3,Primavera
2023-03-06,2.7492,5.99,93.38,32.477848470688315,2023,3,Primavera
2023-03-07,3.6223,8.88,95.44,42.11808597330049,2023,3,Primavera
2023-03-08,3.0499,11.2,94.73,35.2150738139592,2023,3,Primavera
2023-03-09,3.6367,11.5,85.79,42.86792193420599,2023,3,Primavera
2023-03-10,4.5442,10.82,75.99,54.97398605644848,2023,3,Primavera
2023-03-11,3.9612,11.61,66.72,48.82232426130431,2023,3,Primavera
2023-03-12,5.1586,12.71,33.2,68.2131632859936,2023,3,Primavera
2023-03-13,5.2286,11.79,35.46,69.04538805735793,2023,3,Primavera
2023-03-14,5.2092,8.5,36.72,69.46012374163199,2023,3,Primavera
2023-03-15,5.6256,10.68,2.46,79.90070880927745,2023,3,Primavera
2023-03-16,4.9682,11.91,48.45,63.743075484541215,2023,3,Primavera
2023-03-17,4.812,10.06,78.83,57.9901637229408,2023,3,Primavera
2023-03-18,3.7781,8.55,62.99,47.5121084737446,2023,3,Primavera
2023-03-19,5.9539,9.45,10.78,83.5364086952652,2023,3,Primavera
2023-03-20,5.3611,11.18,59.7,67.25646934206479,2023,3,Primavera
2023-03-21,5.7019,12.21,36.94,74.9358183061145,2023,3,Primavera
2023-03-22,5.6741,12.3,57.03,71.3107704342132,2023,3,Primavera
2023-03-23,5.7156,12.49,44.11,73.87398060107472,2023,3,Primavera
2023-03-24,4.0013,10.77,63.75,49.812969755385,2023,3,Primavera
2023-03-25,5.5567,10.71,36.78,73.46977993754571,2023,3,Primavera
2023-03-26,6.3931,10.78,7.56,89.83679795554464,2023,3,Primavera
2023-03-27,6.5875,9.98,1.27,94.03478293166998,2023,3,Primavera
2023-03-28,6.1685,13.33,42.15,79.814257437681,2023,3,Primavera
2023-03-29,6.0833,13.81,36.78,79.48896413424552,2023,3,Primavera
2023-03-30,5.5296,14.2,70.88,66.8349788848128,2023,3,Primavera
2023-03-31,4.8389,12.82,81.03,57.40541864862553,2023,3,Primavera
2023-04-01,4.962,11.1,55.01,62.931800478456005,2023,4,Primavera
2023-04-02,6.7882,8.69,7.23,96.20776362218471,2023,4,Primavera
2023-04-03,6.5832,9.06,48.14,85.43746759826303,2023,4,Primavera
2023-04-04,7.0145,10.34,15.77,97.0868645050788,2023,4,Primavera
2023-04-05,7.0363,10.46,28.59,94.76724240260855,2023,4,Primavera
2023-04-06,6.9038,13.21,24.16,92.88080205375745,2023,4,Primavera
2023-04-07,6.9811,13.53,6.57,97.27360963714547,2023,4,Primavera
2023-04-08,6.7658,16.58,26.52,89.40682494201022,2023,4,Primavera
2023-04-09,6.4495,16.53,32.78,84.11653421135637,2023,4,Primavera
2023-04-10,6.1337,16.24,56.51,76.01989411366704,2023,4,Primavera
2023-04-11,6.749,15.83,22.61,90.18228391473959,2023,4,Primavera
2023-04-12,4.7023,12.43,38.09,61.59373740936108,2023,4,Primavera
2023-04-13,6.7262,8.9,58.97,85.25238529045679,2023,4,Primavera
2023-04-14,4.5578,11.63,73.89,55.24170186518568,2023,4,Primavera
2023-04-15,6.8822,13.38,26.3,92.1139425417744,2023,4,Primavera
2023-04-16,7.4508,13.83,1.89,104.68277124400367,2023,4,Primavera
2023-04-17,7.5043,13.81,1.69,105.48485033568512,2023,4,Primavera
2023-04-18,7.4683,13.71,11.04,103.0484899409818,2023,4,Primavera
2023-04-19,7.1347,14.95,27.57,94.6659501838134,2023,4,Primavera
2023-04-20,7.2545,17.82,11.09,98.51386379206681,2023,4,Primavera
2023-04-21,6.1284,17.35,62.27,74.6461337043384,2023,4,Primavera
2023-04-22,6.7286,14.42,48.48,85.50008343940608,2023,4,Primavera
2023-04-23,7.0238,14.85,38.74,91.02601223044559,2023,4,Primavera
2023-04-24,6.8746,16.52,55.68,85.26955502158847,2023,4,Primavera
2023-04-25,6.9624,18.88,55.17,85.66832748373633,2023,4,Primavera
2023-04-26,7.3637,19.08,46.87,92.22462235427615,2023,4,Primavera
2023-04-27,6.6612,22.05,90.13,74.58595320561841,2023,4,Primavera
2023-04-28,5.6093,22.04,97.02,61.75438036705153,2023,4,Primavera
2023-04-29,4.3853,18.01,72.21,52.06788262268603,2023,4,Primavera
2023-04-30,6.1834,16.83,71.6,73.85949501860162,2023,4,Primavera
2023-05-01,7.7009,17.24,20.09,102.88227568623552,2023,5,Primavera
2023-05-02,6.9989,19.8,59.9,84.89567827382399,2023,5,Primavera
2023-05-03,6.2818,20.05,74.17,73.65447385473239,2023,5,Primavera
2023-05-04,7.9135,18.23,18.75,105.61056980512502,2023,5,Primavera
2023-05-05,7.2648,18.27,67.27,87.16478106570338,2023,5,Primavera
2023-05-06,7.6853,19.24,28.77,100.0345758541315,2023,5,Primavera
2023-05-07,7.2773,19.03,36.15,93.31697746207979,2023,5,Primavera
2023-05-08,7.061,20.34,73.19,82.88678372874479,2023,5,Primavera
2023-05-09,6.5786,20.37,66.7,78.38906697029522,2023,5,Primavera
2023-05-10,7.8449,16.65,46.42,99.2826887233356,2023,5,Primavera
2023-05-11,8.1108,14.76,17.89,109.90251680570496,2023,5,Primavera
2023-05-12,6.3199,12.19,48.33,81.02090572467084,2023,5,Primavera
2023-05-13,6.9679,13.15,40.87,90.4719422611746,2023,5,Primavera
2023-05-14,5.3578,13.81,49.34,68.11077330678094,2023,5,Primavera
2023-05-15,6.4572,14.23,59.59,80.09082958514831,2023,5,Primavera
2023-05-16,7.8763,14.09,38.01,102.53433167910035,2023,5,Primavera
2023-05-17,8.0225,14.21,43.81,103.07899523634302,2023,5,Primavera
2023-05-18,8.0719,14.45,30.15,106.720987980771,2023,5,Primavera
2023-05-19,7.0762,14.07,34.86,92.75376719065392,2023,5,Primavera
2023-05-20,5.5524,13.62,71.76,67.12187582709504,2023,5,Primavera
2023-05-21,5.1026,15.71,93.0,58.156124437224,2023,5,Primavera
2023-05-22,5.376,16.78,89.95,61.47658131148799,2023,5,Primavera
2023-05-23,4.8562,16.53,96.76,54.663076295138865,2023,5,Primavera
2023-05-24,5.2073,17.25,86.08,60.00002613259199,2023,5,Primavera
2023-05-25,5.8747,17.13,70.72,70.23456948995135,2023,5,Primavera
2023-05-26,2.9952,15.0,89.36,34.53696589824,2023,5,Primavera
2023-05-27,5.177,16.44,82.24,60.39348816936959,2023,5,Primavera
2023-05-28,3.6101,14.72,96.51,40.94647888280976,2023,5,Primavera
2023-05-29,5.8668,15.7,83.57,68.41787236270558,2023,5,Primavera
2023-05-30,5.6988,16.66,70.53,68.28599761821793,2023,5,Primavera
2023-05-31,6.9905,18.26,56.46,85.9722562620504,2023,5,Primavera
2023-06-01,4.6106,16.15,84.16,53.5988698938432,2023,6,Verano
2023-06-02,5.7182,16.35,84.05,66.441083787918,2023,6,Verano
2023-06-03,6.8825,17.69,57.8,84.57565669541998,2023,6,Verano
2023-06-04,6.1555,19.1,53.59,75.943619453286,2023,6,Verano
2023-06-05,6.1481,19.85,45.15,77.05990157411699,2023,6,Verano
2023-06-06,7.2528,20.74,62.27,87.17938721569152,2023,6,Verano
2023-06-07,2.1408,18.15,98.41,23.848568264505598,2023,6,Verano
2023-06-08,3.4524,16.9,85.12,39.92596000565759,2023,6,Verano
2023-06-09,6.3252,18.14,68.75,75.6699773634,2023,6,Verano
2023-06-10,6.7512,20.2,78.29,78.3462208733568,2023,6,Verano
2023-06-11,6.7394,21.62,62.29,80.72420740662095,2023,6,Verano
2023-06-12,6.8842,20.4,63.67,82.59442000944479,2023,6,Verano
2023-06-13,5.897,18.3,55.37,72.69081094839598,2023,6,Verano
2023-06-14,6.7222,19.7,34.82,86.2198045789104,2023,6,Verano
2023-06-15,7.9762,22.56,18.63,104.67837757238688,2023,6,Verano
2023-06-16,7.6678,25.08,60.64,90.93185690738687,2023,6,Verano
2023-06-17,7.0946,25.6,37.53,88.37545950390239,2023,6,Verano
2023-06-18,6.6946,23.66,79.84,76.35275354184193,2023,6,Verano
2023-06-19,5.4857,22.33,92.24,61.03994165086751,2023,6,Verano
2023-06-20,6.6727,21.36,75.42,77.60731037503392,2023,6,Verano
2023-06-21,4.9555,20.86,96.51,54.88037083302839,2023,6,Verano
2023-06-22,7.9968,21.3,21.89,104.75826197518077,2023,6,Verano
2023-06-23,8.1557,24.28,9.16,108.39616673695487,2023,6,Verano
2023-06-24,8.4883,26.29,0.36,113.91867447838416,2023,6,Verano
2023-06-25,7.7995,28.91,32.68,96.87213071106481,2023,6,Verano
2023-06-26,8.0854,27.93,18.4,103.9038785011584,2023,6,Verano
2023-06-27,7.5574,26.76,10.8,99.1184211783936,2023,6,Verano
2023-06-28,7.1374,25.97,26.43,90.9074850556543,2023,6,Verano
2023-06-29,7.9896,25.75,4.48,106.572498450048,2023,6,Verano
2023-06-30,8.4146,21.57,4.25,114.17682916819798,2023,6,Verano
2023-07-01,8.1974,23.87,12.02,108.4926962154341,2023,7,Verano
2023-07-02,7.4666,26.2,29.87,94.3224304295232,2023,7,Verano
2023-07-03,6.9132,26.83,31.66,86.77875379668767,2023,7,Verano
2023-07-04,8.6081,25.29,2.36,115.52667529143312,2023,7,Verano
2023-07-05,6.7361,24.54,56.63,80.78615926475976,2023,7,Verano
2023-07-06,7.9015,25.05,45.06,97.03771564458602,2023,7,Verano
2023-07-07,7.553,25.57,24.08,96.8335564813344,2023,7,Verano
2023-07-08,8.5649,24.93,4.1,114.71012541435961,2023,7,Verano
2023-07-09,8.2646,26.35,22.92,105.88276370734559,2023,7,Verano
2023-07-10,8.4946,28.84,0.51,112.80048577106113,2023,7,Verano
2023-07-11,8.5248,29.38,3.88,112.19110263300097,2023,7,Verano
2023-07-12,6.5546,26.38,63.04,76.90378126369535,2023,7,Verano
2023-07-13,8.3436,27.36,4.96,110.46846472316928,2023,7,Verano
2023-07-14,8.5169,27.94,2.14,113.13968764622831,2023,7,Verano
2023-07-15,8.328,25.48,6.79,110.68829740270078,2023,7,Verano
2023-07-16,8.5284,25.39,1.9,114.51696748679518,2023,7,Verano
2023-07-17,7.9181,29.78,20.6,100.53068819084636,2023,7,Verano
2023-07-18,7.193,30.31,47.57,86.0005901408148,2023,7,Verano
2023-07-19,7.9927,30.16,19.19,101.61858197891664,2023,7,Verano
2023-07-20,8.4979,28.05,1.75,112.925418709455,2023,7,Verano
2023-07-21,7.2533,25.07,28.77,92.25941922045398,2023,7,Verano
2023-07-22,6.8844,24.86,35.2,86.44484826109439,2023,7,Verano
2023-07-23,8.273,27.33,2.14,110.17103228992079,2023,7,Verano
2023-07-24,7.9226,24.68,24.18,101.91303328574591,2023,7,Verano
2023-07-25,8.237,23.28,3.78,111.1181005426464,2023,7,Verano
2023-07-26,8.3112,24.72,0.61,112.1898265682803,2023,7,Verano
2023-07-27,7.8689,26.02,8.85,103.92412884951239,2023,7,Verano
2023-07-28,7.9788,26.0,6.58,105.871101246432,2023,7,Verano
2023-07-29,8.1094,27.21,2.57,107.95138730559144,2023,7,Verano
2023-07-30,8.0498,28.33,2.05,106.78516334564758,2023,7,Verano
2023-07-31,8.1026,28.32,1.56,107.59571657847935,2023,7,Verano
2023-08-01,8.1182,27.44,1.53,108.1939562673379,2023,8,Verano
2023-08-02,8.0705,27.62,6.78,106.34803293245037,2023,8,Verano
2023-08-03,8.0822,24.33,6.68,107.94050175301345,2023,8,Verano
2023-08-04,8.1514,20.7,5.92,110.61132508385283,2023,8,Verano
2023-08-05,8.1226,23.62,0.59,110.13028888454063,2023,8,Verano
2023-08-06,7.9411,26.09,3.64,105.96038831370288,2023,8,Verano
2023-08-07,7.8554,24.16,0.67,106.26163928793504,2023,8,Verano
2023-08-08,7.4026,26.46,3.07,98.74146093484177,2023,8,Verano
2023-08-09,6.115,28.48,34.14,75.84514715102398,2023,8,Verano
2023-08-10,7.854,27.19,0.67,104.95935171081359,2023,8,Verano
2023-08-11,7.7717,27.11,0.1,104.0116360134996,2023,8,Verano
2023-08-12,7.3937,27.74,7.1,97.31914025829842,2023,8,Verano
2023-08-13,7.5854,26.86,0.63,101.51295473574574,2023,8,Verano
2023-08-14,7.7155,25.32,4.36,103.1188200838848,2023,8,Verano
2023-08-15,7.3195,25.86,38.87,90.81801555766917,2023,8,Verano
2023-08-16,7.553,26.19,16.58,98.1150626376648,2023,8,Verano
2023-08-17,7.5228,26.39,6.95,99.58933400501517,2023,8,Verano
2023-08-18,6.438,24.7,48.25,78.6201265746,2023,8,Verano
2023-08-19,7.2372,27.35,1.44,96.50506197795839,2023,8,Verano
2023-08-20,7.273,29.08,0.98,96.3938097392256,2023,8,Verano
2023-08-21,7.0764,29.9,2.69,93.15509922306718,2023,8,Verano
2023-08-22,7.027,29.75,2.75,92.55023309025002,2023,8,Verano
2023-08-23,7.0831,29.54,1.14,93.67129858957489,2023,8,Verano
2023-08-24,7.033,28.91,2.81,92.93530407562442,2023,8,Verano
2023-08-25,6.4102,28.9,31.39,79.83962732817359,2023,8,Verano
2023-08-26,3.9586,25.31,72.37,45.64935970236937,2023,8,Verano
2023-08-27,6.283,18.36,37.53,80.5376081440512,2023,8,Verano
2023-08-28,6.9785,19.7,3.97,95.44311314620201,2023,8,Verano
2023-08-29,6.3828,20.74,33.19,81.81881503966943,2023,8,Verano
2023-08-30,6.4349,21.19,31.11,82.70756929919628,2023,8,Verano
2023-08-31,6.7778,23.03,10.31,90.3197186968543,2023,8,Verano
2023-09-01,5.8963,24.31,61.04,70.07535152947297,2023,9,Otoño
2023-09-02,2.1216,21.06,93.93,23.62758221101824,2023,9,Otoño
2023-09-03,1.1827,19.73,99.71,13.05187396600428,2023,9,Otoño
2023-09-04,2.6654,20.39,74.12,31.213958682029762,2023,9,Otoño
2023-09-05,5.7653,20.42,46.16,71.94037861268927,2023,9,Otoño
2023-09-06,5.1154,21.84,67.95,60.427197242769594,2023,9,Otoño
2023-09-07,4.8242,22.44,82.73,54.90738878087232,2023,9,Otoño
2023-09-08,5.8291,22.97,44.44,72.28082236347504,2023,9,Otoño
2023-09-09,4.3992,21.43,78.47,50.78363940183457,2023,9,Otoño
2023-09-10,5.5838,22.01,45.12,69.39909503019648,2023,9,Otoño
2023-09-11,5.3986,20.15,59.83,65.40485443693561,2023,9,Otoño
2023-09-12,4.9339,19.86,56.49,60.29705015497367,2023,9,Otoño
2023-09-13,5.8099,20.15,7.75,78.71595623644501,2023,9,Otoño
2023-09-14,4.4791,21.06,67.13,53.174463577593826,2023,9,Otoño
2023-09-15,4.6378,18.69,85.86,53.16777689232816,2023,9,Otoño
2023-09-16,3.257,17.66,86.13,37.4638803469848,2023,9,Otoño
2023-09-17,2.4178,16.25,82.42,28.213968501180002,2023,9,Otoño
2023-09-18,3.3408,14.83,68.63,40.49313373933057,2023,9,Otoño
2023-09-19,5.0616,17.14,22.19,67.35204552253248,2023,9,Otoño
2023-09-20,5.4581,16.99,21.5,72.775253121318,2023,9,Otoño
2023-09-21,1.9824,14.41,94.85,22.604173580419193,2023,9,Otoño
2023-09-22,5.5366,13.26,32.11,73.22860572985006,2023,9,Otoño
2023-09-23,5.8334,15.4,3.26,81.2417619866688,2023,9,Otoño
2023-09-24,5.7254,17.33,2.11,79.32806305315417,2023,9,Otoño
2023-09-25,5.0232,19.3,0.24,69.32604847633918,2023,9,Otoño
2023-09-26,5.459,19.02,6.59,74.46476643870959,2023,9,Otoño
2023-09-27,4.9354,19.79,39.72,62.613200599364156,2023,9,Otoño
2023-09-28,5.3566,20.87,2.99,73.06914673298664,2023,9,Otoño
2023-09-29,5.3942,21.29,1.15,73.7323985677356,2023,9,Otoño
2023-09-30,5.2946,21.64,0.52,72.36241696168703,2023,9,Otoño
2023-10-01,5.2812,22.42,1.44,71.82452469086208,2023,10,Otoño
2023-10-02,4.9918,20.95,19.31,65.8362701827908,2023,10,Otoño
2023-10-03,4.9346,21.42,14.12,65.6628502259347,2023,10,Otoño
2023-10-04,4.9601,20.65,7.01,67.1713442755902,2023,10,Otoño
2023-10-05,4.9397,22.12,2.88,67.06563611245056,2023,10,Otoño
2023-10-06,5.0126,21.73,0.63,68.4688453246159,2023,10,Otoño
2023-10-07,4.8943,21.18,10.46,65.67927724541231,2023,10,Otoño
2023-10-08,4.5787,21.49,47.1,56.775812839628394,2023,10,Otoño
2023-10-09,4.4702,20.4,55.28,54.6632904004992,2023,10,Otoño
2023-10-10,4.7587,19.58,3.43,65.18496866347223,2023,10,Otoño
2023-10-11,4.7153,19.72,5.54,64.28076551819711,2023,10,Otoño
2023-10-12,4.5799,19.99,15.77,61.07854100955516,2023,10,Otoño
2023-10-13,3.4356,18.8,78.22,40.09511444561279,2023,10,Otoño
2023-10-14,2.8882,17.05,73.1,34.348889917187996,2023,10,Otoño
2023-10-15,3.0946,16.62,82.08,36.08945518076928,2023,10,Otoño
2023-10-16,2.6422,15.36,91.05,30.299206618612796,2023,10,Otoño
2023-10-17,2.4211,17.7,88.68,27.672990662116796,2023,10,Otoño
2023-10-18,3.0782,16.88,77.39,36.26452681432991,2023,10,Otoño
2023-10-19,0.5309,14.55,98.76,5.991907003437601,2023,10,Otoño
2023-10-20,2.6837,11.34,75.24,32.459780711655355,2023,10,Otoño
2023-10-21,3.5575,9.89,75.58,43.230535477902,2023,10,Otoño
2023-10-22,2.4581,11.31,97.11,28.20352881933467,2023,10,Otoño
2023-10-23,2.2754,11.09,86.79,26.798357666117518,2023,10,Otoño
2023-10-24,2.7384,9.81,74.92,33.33868432239744,2023,10,Otoño
2023-10-25,2.3618,13.83,87.54,27.47716997105808,2023,10,Otoño
2023-10-26,1.7316,13.96,96.96,19.67553470158848,2023,10,Otoño
2023-10-27,2.4067,11.22,84.33,28.49943556494936,2023,10,Otoño
2023-10-28,2.112,12.66,82.96,24.955133383065604,2023,10,Otoño
2023-10-29,1.5182,12.95,99.63,17.202772050627598,2023,10,Otoño
2023-10-30,3.0384,11.05,60.8,38.041067950848,2023,10,Otoño
2023-10-31,2.1554,7.92,81.41,26.024467414271044,2023,10,Otoño
2023-11-01,1.2019,10.94,92.88,13.95459213591744,2023,11,Otoño
2023-11-02,2.5651,11.53,69.72,31.405838102045276,2023,11,Otoño
2023-11-03,2.1187,8.51,87.41,25.15896880381836,2023,11,Otoño
2023-11-04,1.2619,10.73,70.77,15.45918622657092,2023,11,Otoño
2023-11-05,2.7494,8.74,59.22,34.84893352863456,2023,11,Otoño
2023-11-06,2.8793,6.03,33.75,38.997194138954995,2023,11,Otoño
2023-11-07,2.057,4.61,50.97,26.972675679985198,2023,11,Otoño
2023-11-08,2.5106,6.61,91.81,29.705028356821675,2023,11,Otoño
2023-11-09,3.0982,9.58,69.72,38.21360497649856,2023,11,Otoño
2023-11-10,2.227,9.43,83.47,26.605368126003597,2023,11,Otoño
2023-11-11,1.8358,12.5,91.87,21.241097280900004,2023,11,Otoño
2023-11-12,2.9611,12.9,62.66,36.6575175650232,2023,11,Otoño
2023-11-13,2.0306,12.37,46.97,26.092724770260716,2023,11,Otoño
2023-11-14,2.2886,11.22,46.47,29.569333325605918,2023,11,Otoño
2023-11-15,2.2411,11.1,52.62,28.5759677109816,2023,11,Otoño
2023-11-16,1.8938,12.09,76.35,22.780968504123596,2023,11,Otoño
2023-11-17,2.3566,12.31,56.37,29.66020009185815,2023,11,Otoño
2023-11-18,2.9304,11.21,21.59,39.94010828314848,2023,11,Otoño
2023-11-19,3.0127,11.33,0.58,42.84560626273225,2023,11,Otoño
2023-11-20,2.8483,10.72,13.21,39.57449954644368,2023,11,Otoño
2023-11-21,2.5994,6.89,22.34,35.952472026695524,2023,11,Otoño
2023-11-22,2.5834,7.64,17.36,36.00270695973888,2023,11,Otoño
2023-11-23,3.0653,5.77,2.99,44.29812240542053,2023,11,Otoño
2023-11-24,2.9714,6.58,2.1,42.888600284961605,2023,11,Otoño
2023-11-25,2.885,8.13,10.08,40.737511645632,2023,11,Otoño
2023-11-26,2.5982,7.24,80.23,31.53940025176512,2023,11,Otoño
2023-11-27,2.0995,7.26,72.48,25.954300581580796,2023,11,Otoño
2023-11-28,1.1035,8.46,96.81,12.8076142441428,2023,11,Otoño
2023-11-29,1.6106,10.28,81.81,19.25625586342464,2023,11,Otoño
2023-11-30,0.4632,12.32,99.83,5.258523766383361,2023,11,Otoño
2023-12-01,2.3885,6.05,54.54,30.905036614385995,2023,12,Invierno
2023-12-02,2.4173,3.82,19.15,34.042510831165195,2023,12,Invierno
2023-12-03,2.2618,2.84,60.76,29.20143100202496,2023,12,Invierno
2023-12-04,1.6517,4.92,67.17,20.852815650647035,2023,12,Invierno
2023-12-05,2.0386,2.82,81.68,25.068053559386875,2023,12,Invierno
2023-12-06,1.9058,3.82,72.99,23.833991505935515,2023,12,Invierno
2023-12-07,0.7685,4.79,98.53,9.0037233596826,2023,12,Invierno
2023-12-08,1.8005,5.41,77.93,22.126113928690202,2023,12,Invierno
2023-12-09,1.278,6.24,97.58,14.9279027951808,2023,12,Invierno
2023-12-10,1.045,8.68,89.62,12.334740444575997,2023,12,Invierno
2023-12-11,1.5739,7.3,91.87,18.5715341496612,2023,12,Invierno
2023-12-12,1.0572,8.64,99.65,12.175582535337597,2023,12,Invierno
2023-12-13,2.0443,6.26,58.63,26.188070880168716,2023,12,Invierno
2023-12-14,2.479,4.04,9.17,35.6070968028576,2023,12,Invierno
2023-12-15,2.5918,5.35,1.66,37.614163976186404,2023,12,Invierno
2023-12-16,2.6707,4.24,1.44,38.935952102799355,2023,12,Invierno
2023-12-17,2.6282,3.27,7.77,37.965387278820245,2023,12,Invierno
2023-12-18,2.6198,3.62,3.58,38.11702540968864,2023,12,Invierno
2023-12-19,2.6722,3.47,17.42,37.816371335766235,2023,12,Invierno
2023-12-20,2.4269,4.07,26.76,33.605795467268635,2023,12,Invierno
2023-12-21,2.509,5.12,5.19,36.185417377761596,2023,12,Invierno
2023-12-22,2.6153,5.35,2.53,37.888951707160196,2023,12,Invierno
2023-12-23,2.6297,3.77,2.48,38.32465284825697,2023,12,Invierno
2023-12-24,2.6354,3.93,3.81,38.282453202760564,2023,12,Invierno
2023-12-25,2.6669,3.63,4.36,38.73991556443536,2023,12,Invierno
2023-12-26,2.287,3.35,32.9,31.340758054139997,2023,12,Invierno
2023-12-27,2.5718,2.74,25.55,35.87857937128081,2023,12,Invierno
2023-12-28,2.1276,4.09,83.82,25.907170260623044,2023,12,Invierno
2023-12-29,0.8702,5.65,98.2,10.171142683127997,2023,12,Invierno
2023-12-30,2.3688,4.17,37.51,32.04433522932768,2023,12,Invierno
2023-12-31,1.5396,4.86,98.25,18.045812426616,2023,12,Invierno
